data,pedido_id,cliente_id,produto,categoria,preco_unitario,quantidade,custo_unitario,forma_pagamento,estado
2024-09-03,REQ101515,CLI5163,Smartphone Galaxy S23,Eletrônicos,3215.36,2,2031.06,Crédito,AC
2024-09-03,REQ102222,CLI9318,Papel A4 500 fls,Escritório,65.76,1,41.36,Pix,PE
2024-09-03,REQ102841,CLI5814,SSD 1TB,Informática,3310.45,1,2620.78,Crédito,PA
2024-09-04,REQ100093,CLI6852,Carregador Portátil,Acessórios,211.59,3,166.69,Crédito,RN
2024-09-05,REQ100157,CLI6445,iPhone 14,Eletrônicos,4515.36,1,3365.54,Pix,MT
2024-09-05,REQ100353,CLI7081,Capa de Celular,Acessórios,95.40,3,67.08,Crédito,TO
2024-09-05,REQ101657,CLI4882,Mesa de Centro,Casa,300.00,2,152.96,Crédito,SP
2024-09-05,REQ101902,CLI3991,Cafeteira Elétrica,Casa,162.19,2,123.05,Crédito,PA
2024-09-05,REQ102643,CLI1268,SSD 1TB,Informática,2607.80,1,1519.68,Débito,MG
2024-09-06,REQ101529,CLI8457,Cadeira Ergonômica,Escritório,1072.59,2,784.22,Pix,RN
2024-09-06,REQ101773,CLI2008,Cadeira Ergonômica,Escritório,888.18,1,459.59,Pix,RN
2024-09-06,REQ101909,CLI6495,Fritadeira Air Fryer,Casa,942.47,2,620.95,Pix,PR
2024-09-07,REQ100554,CLI8130,Cabo USB-C,Acessórios,97.04,3,63.08,Pix,MS
2024-09-08,REQ102587,CLI7672,Cabo USB-C,Acessórios,92.66,4,58.57,Débito,RS
2024-09-09,REQ100092,CLI5392,Fone de Ouvido Bluetooth,Acessórios,244.07,5,164.07,Pix,CE
2024-09-09,REQ100110,CLI9895,Tablet iPad Air,Eletrônicos,2948.07,2,1730.05,Débito,SC
2024-09-09,REQ100366,CLI4730,Organizador de Mesa,Escritório,1210.97,2,622.08,Crédito,CE
2024-09-09,REQ100619,CLI2807,iPhone 14,Eletrônicos,2815.13,1,2108.20,Pix,RN
2024-09-09,REQ100643,CLI7412,Tablet iPad Air,Eletrônicos,3793.12,2,3033.11,Débito,PI
2024-09-09,REQ100712,CLI2452,"Smart TV 55""",Eletrônicos,6087.04,2,4755.90,Débito,BA
2024-09-09,REQ101007,CLI4686,Capa de Celular,Acessórios,87.05,3,47.47,Pix,AM
2024-09-09,REQ101465,CLI1705,"Monitor 27""",Informática,2586.21,2,1622.61,Pix,PR
2024-09-09,REQ102171,CLI6204,Carregador Portátil,Acessórios,21.47,4,12.58,Pix,MT
2024-09-10,REQ100418,CLI1632,Luminária LED,Casa,1120.17,1,741.69,Crédito,BA
2024-09-10,REQ102970,CLI2719,Papel A4 500 fls,Escritório,853.40,2,596.46,Débito,AM
2024-09-11,REQ101343,CLI8132,Capa de Celular,Acessórios,118.55,2,93.98,Crédito,TO
2024-09-11,REQ102080,CLI8445,Organizador de Mesa,Escritório,333.65,1,200.03,Crédito,PE
2024-09-11,REQ102588,CLI5236,Mouse Gamer,Informática,953.75,1,758.05,Pix,SC
2024-09-12,REQ100455,CLI6291,Capa de Celular,Acessórios,35.40,3,26.41,Boleto,MG
2024-09-12,REQ101689,CLI9707,Notebook Dell Inspiron,Informática,3964.40,2,2824.52,Boleto,RR
2024-09-13,REQ102230,CLI5326,Cafeteira Elétrica,Casa,873.23,2,540.92,Crédito,AP
2024-09-14,REQ100237,CLI6041,Organizador de Mesa,Escritório,880.82,1,667.91,Crédito,SP
2024-09-14,REQ100602,CLI8751,SSD 1TB,Informática,2961.23,2,1857.44,Pix,RS
2024-09-14,REQ100613,CLI1434,Jogo de Panelas,Casa,216.75,1,142.41,Crédito,RR
2024-09-14,REQ100930,CLI5274,Película de Vidro,Acessórios,247.53,1,189.79,Pix,RJ
2024-09-15,REQ100614,CLI2408,Teclado Mecânico,Informática,2308.05,1,1747.40,Pix,AL
2024-09-15,REQ100751,CLI6848,Notebook Dell Inspiron,Informática,3713.56,2,1995.67,Pix,MT
2024-09-15,REQ102756,CLI8168,Teclado Mecânico,Informática,1484.35,2,976.12,Crédito,MT
2024-09-16,REQ100287,CLI4692,Smartphone Galaxy S23,Eletrônicos,3570.16,1,2831.51,Crédito,AL
2024-09-16,REQ101275,CLI4327,Suporte para Notebook,Escritório,1060.80,2,551.86,Crédito,MS
2024-09-17,REQ100160,CLI2389,Capa de Celular,Acessórios,128.66,2,99.39,Crédito,SP
2024-09-17,REQ100166,CLI2270,Papel A4 500 fls,Escritório,289.98,2,186.31,Pix,AL
2024-09-17,REQ100750,CLI2789,Jogo de Panelas,Casa,1010.47,2,541.18,Boleto,RO
2024-09-17,REQ101520,CLI5070,Fone de Ouvido Bluetooth,Acessórios,196.52,2,127.50,Pix,MG
2024-09-17,REQ102947,CLI4078,Smartphone Galaxy S23,Eletrônicos,5767.16,2,4211.67,Crédito,RN
2024-09-18,REQ101217,CLI3923,Suporte para Notebook,Escritório,1217.57,1,962.45,Pix,DF
2024-09-18,REQ102360,CLI7149,Console PlayStation 5,Eletrônicos,6735.10,2,4659.31,Crédito,SC
2024-09-18,REQ102549,CLI5737,Cabo USB-C,Acessórios,190.65,4,130.93,Crédito,RO
2024-09-19,REQ100243,CLI6570,Mouse Gamer,Informática,3817.19,2,1966.67,Crédito,SP
2024-09-19,REQ101148,CLI3323,Carregador Portátil,Acessórios,204.03,3,120.73,Crédito,GO
2024-09-20,REQ100956,CLI8428,"Monitor 27""",Informática,2104.23,1,1346.37,Pix,PI
2024-09-20,REQ101168,CLI5908,Cabo USB-C,Acessórios,204.89,4,154.52,Boleto,PR
2024-09-20,REQ102673,CLI5797,Luminária LED,Casa,873.88,1,598.07,Crédito,DF
2024-09-21,REQ100457,CLI2019,Cabo USB-C,Acessórios,70.00,2,47.72,Boleto,SC
2024-09-21,REQ101225,CLI7255,SSD 1TB,Informática,3110.04,2,2378.62,Pix,SC
2024-09-21,REQ102279,CLI9596,Cabo USB-C,Acessórios,246.62,1,164.95,Pix,GO
2024-09-21,REQ102888,CLI5443,"Monitor 27""",Informática,1146.46,1,668.78,Crédito,PA
2024-09-22,REQ100318,CLI7772,Cafeteira Elétrica,Casa,838.05,2,565.44,Pix,DF
2024-09-22,REQ100365,CLI9939,Teclado Mecânico,Informática,151.40,2,116.68,Crédito,MT
2024-09-22,REQ100748,CLI4115,Cabo USB-C,Acessórios,154.78,3,100.71,Pix,PA
2024-09-22,REQ101805,CLI3010,Papel A4 500 fls,Escritório,605.07,1,328.09,Crédito,MG
2024-09-22,REQ101933,CLI3831,Capa de Celular,Acessórios,156.81,5,83.00,Boleto,PR
2024-09-24,REQ101033,CLI4331,Mouse Gamer,Informática,3354.08,2,1791.24,Pix,DF
2024-09-24,REQ101695,CLI9708,Caneta Executiva,Escritório,758.75,2,446.30,Crédito,AP
2024-09-24,REQ101829,CLI2468,Película de Vidro,Acessórios,174.57,1,115.27,Pix,MT
2024-09-24,REQ101881,CLI2686,Mesa de Centro,Casa,855.82,2,443.83,Pix,AP
2024-09-24,REQ102158,CLI1782,Mesa de Centro,Casa,1073.11,2,562.01,Pix,MS
2024-09-24,REQ102315,CLI5085,"Monitor 27""",Informática,334.44,1,261.76,Débito,AL
2024-09-24,REQ102739,CLI8919,Teclado Mecânico,Informática,3012.92,1,2278.89,Crédito,MA
2024-09-25,REQ100408,CLI1143,Caneta Executiva,Escritório,185.63,1,143.88,Crédito,ES
2024-09-25,REQ100966,CLI9538,Smartphone Galaxy S23,Eletrônicos,4042.96,1,2782.63,Crédito,CE
2024-09-25,REQ101076,CLI3961,Cabo USB-C,Acessórios,76.11,4,60.40,Crédito,AC
2024-09-25,REQ101379,CLI8505,Cafeteira Elétrica,Casa,1126.20,2,662.29,Crédito,AL
2024-09-25,REQ101914,CLI1841,Jogo de Panelas,Casa,316.43,2,210.82,Débito,BA
2024-09-26,REQ101458,CLI7425,Carregador Portátil,Acessórios,204.56,4,153.06,Débito,PA
2024-09-26,REQ101479,CLI9742,Notebook Dell Inspiron,Informática,3498.05,1,2662.07,Pix,RO
2024-09-26,REQ102096,CLI1542,Mouse Gamer,Informática,406.43,2,298.68,Pix,PA
2024-09-27,REQ100331,CLI6981,Cafeteira Elétrica,Casa,1165.04,2,682.21,Boleto,SE
2024-09-27,REQ100805,CLI3719,Suporte para Notebook,Escritório,684.47,1,458.38,Pix,AP
2024-09-27,REQ100876,CLI9093,Tablet iPad Air,Eletrônicos,3194.59,2,2293.84,Crédito,MT
2024-09-27,REQ101985,CLI2459,Cabo USB-C,Acessórios,171.78,2,107.11,Pix,TO
2024-09-27,REQ102450,CLI3519,Fritadeira Air Fryer,Casa,974.78,2,587.44,Crédito,AC
2024-09-28,REQ100532,CLI1329,Carregador Portátil,Acessórios,92.73,1,53.74,Débito,MG
2024-09-28,REQ100656,CLI1174,iPhone 14,Eletrônicos,5185.64,2,3925.52,Crédito,MT
2024-09-28,REQ100856,CLI2842,Película de Vidro,Acessórios,114.40,3,80.89,Crédito,PA
2024-09-28,REQ101100,CLI8663,Carregador Portátil,Acessórios,126.52,3,99.21,Boleto,AL
2024-09-28,REQ101614,CLI6925,Carregador Portátil,Acessórios,80.01,1,43.90,Pix,GO
2024-09-28,REQ102365,CLI5390,Cafeteira Elétrica,Casa,1175.60,1,613.39,Crédito,BA
2024-09-28,REQ102639,CLI5711,Fritadeira Air Fryer,Casa,832.78,2,438.00,Crédito,RO
2024-09-29,REQ100251,CLI3670,SSD 1TB,Informática,1411.22,1,732.17,Pix,TO
2024-09-29,REQ101538,CLI7115,Luminária LED,Casa,225.28,2,157.98,Pix,SP
2024-09-30,REQ100163,CLI6932,Cabo USB-C,Acessórios,211.87,5,152.16,Pix,PI
2024-09-30,REQ102522,CLI4819,Película de Vidro,Acessórios,183.87,2,92.44,Crédito,PE
2024-10-01,REQ100013,CLI7121,Mouse Gamer,Informática,4491.23,1,2763.40,Crédito,MS
2024-10-01,REQ100624,CLI1127,Teclado Mecânico,Informática,4411.70,2,2916.69,Pix,AC
2024-10-01,REQ101082,CLI5445,Notebook Dell Inspiron,Informática,1766.67,1,901.58,Crédito,CE
2024-10-01,REQ101575,CLI9122,Cadeira Ergonômica,Escritório,543.57,2,361.09,Pix,RR
2024-10-01,REQ101807,CLI9214,Tablet iPad Air,Eletrônicos,3688.07,1,2377.84,Crédito,SE
2024-10-01,REQ101847,CLI5552,Fone de Ouvido Bluetooth,Acessórios,57.45,5,29.52,Crédito,SE
2024-10-01,REQ102523,CLI1452,Fritadeira Air Fryer,Casa,277.71,1,160.98,Pix,BA
2024-10-02,REQ100447,CLI2713,Cabo USB-C,Acessórios,46.76,1,31.68,Boleto,PR
2024-10-02,REQ101111,CLI5250,Organizador de Mesa,Escritório,1072.26,2,551.30,Pix,RO
2024-10-02,REQ101278,CLI4054,iPhone 14,Eletrônicos,5236.11,1,4041.12,Pix,RR
2024-10-02,REQ101441,CLI4431,Película de Vidro,Acessórios,135.86,3,88.66,Crédito,TO
2024-10-02,REQ102615,CLI2522,Cabo USB-C,Acessórios,232.09,4,126.85,Pix,ES
2024-10-03,REQ100095,CLI1714,iPhone 14,Eletrônicos,5846.23,2,3596.40,Crédito,SC
2024-10-03,REQ100291,CLI7756,"Smart TV 55""",Eletrônicos,6193.18,2,4435.07,Crédito,BA
2024-10-03,REQ100779,CLI4747,Suporte para Notebook,Escritório,170.89,1,88.88,Débito,RS
2024-10-03,REQ100888,CLI7429,Capa de Celular,Acessórios,150.65,4,76.65,Pix,BA
2024-10-03,REQ100944,CLI1511,Jogo de Panelas,Casa,1014.41,1,509.37,Pix,AC
2024-10-03,REQ101353,CLI1183,Caneta Executiva,Escritório,1175.53,1,658.16,Pix,AM
2024-10-03,REQ102192,CLI8453,Papel A4 500 fls,Escritório,1095.10,1,604.39,Pix,TO
2024-10-03,REQ102376,CLI4879,Jogo de Panelas,Casa,231.85,1,182.92,Crédito,CE
2024-10-04,REQ100004,CLI1965,Jogo de Panelas,Casa,1084.30,2,567.95,Crédito,SC
2024-10-04,REQ102241,CLI9365,Mouse Gamer,Informática,4343.62,1,2827.89,Pix,AC
2024-10-06,REQ100416,CLI5545,Mouse Gamer,Informática,4109.48,2,3051.33,Pix,DF
2024-10-06,REQ100426,CLI5050,Mouse Gamer,Informática,4317.12,1,3006.40,Crédito,GO
2024-10-06,REQ100591,CLI3652,Fritadeira Air Fryer,Casa,134.04,1,70.04,Crédito,PA
2024-10-06,REQ100974,CLI3688,Teclado Mecânico,Informática,1916.94,2,1528.12,Crédito,PE
2024-10-06,REQ101430,CLI8240,Cabo USB-C,Acessórios,86.39,2,64.60,Débito,BA
2024-10-06,REQ101528,CLI5652,Mouse Gamer,Informática,3480.73,1,2608.54,Boleto,RN
2024-10-06,REQ101677,CLI3658,Caneta Executiva,Escritório,741.65,1,489.06,Pix,AL
2024-10-06,REQ102432,CLI7357,Cafeteira Elétrica,Casa,610.39,1,332.87,Boleto,PA
2024-10-06,REQ102719,CLI2451,Capa de Celular,Acessórios,195.62,2,150.61,Pix,MG
2024-10-06,REQ102792,CLI3489,Fone de Ouvido Bluetooth,Acessórios,168.43,2,94.18,Crédito,GO
2024-10-07,REQ102764,CLI4225,Papel A4 500 fls,Escritório,267.54,1,135.38,Crédito,PE
2024-10-08,REQ101187,CLI9310,Mesa de Centro,Casa,1063.69,2,581.08,Pix,ES
2024-10-08,REQ101545,CLI6659,Fone de Ouvido Bluetooth,Acessórios,226.94,3,173.30,Pix,BA
2024-10-08,REQ101741,CLI8218,Fritadeira Air Fryer,Casa,1026.39,2,666.47,Pix,RR
2024-10-08,REQ101842,CLI3254,Capa de Celular,Acessórios,123.23,1,70.58,Pix,MT
2024-10-09,REQ100493,CLI1750,Caneta Executiva,Escritório,963.42,1,754.64,Pix,BA
2024-10-09,REQ100592,CLI4715,Suporte para Notebook,Escritório,222.99,2,163.70,Pix,BA
2024-10-09,REQ100921,CLI3203,Fritadeira Air Fryer,Casa,932.30,1,683.69,Pix,SP
2024-10-10,REQ100139,CLI4264,Cabo USB-C,Acessórios,220.17,2,113.74,Pix,PB
2024-10-10,REQ101731,CLI7960,Notebook Dell Inspiron,Informática,1483.16,1,1040.92,Crédito,GO
2024-10-10,REQ102591,CLI9179,Capa de Celular,Acessórios,89.91,2,58.37,Pix,RR
2024-10-10,REQ102960,CLI7924,Capa de Celular,Acessórios,213.25,5,145.97,Pix,RS
2024-10-11,REQ100203,CLI7913,Carregador Portátil,Acessórios,100.61,5,71.01,Pix,AL
2024-10-11,REQ101290,CLI2101,Mesa de Centro,Casa,145.97,1,83.40,Pix,PB
2024-10-11,REQ102746,CLI9887,Cabo USB-C,Acessórios,116.64,5,67.63,Pix,MA
2024-10-12,REQ100910,CLI2361,Organizador de Mesa,Escritório,238.88,1,168.87,Pix,SP
2024-10-12,REQ102098,CLI9776,Película de Vidro,Acessórios,50.74,2,26.06,Crédito,GO
2024-10-12,REQ102768,CLI8555,Jogo de Panelas,Casa,684.72,1,351.93,Crédito,RJ
2024-10-13,REQ100127,CLI9954,Luminária LED,Casa,335.47,2,264.10,Débito,PB
2024-10-13,REQ100975,CLI1320,SSD 1TB,Informática,4080.73,2,2836.32,Crédito,GO
2024-10-13,REQ101733,CLI1030,Cabo USB-C,Acessórios,22.63,4,11.41,Crédito,TO
2024-10-13,REQ102371,CLI3719,Fone de Ouvido Bluetooth,Acessórios,239.00,3,131.39,Pix,GO
2024-10-14,REQ100419,CLI8083,Película de Vidro,Acessórios,133.69,5,95.36,Pix,RS
2024-10-14,REQ100697,CLI8453,Caneta Executiva,Escritório,1448.77,1,926.95,Crédito,MT
2024-10-14,REQ101107,CLI1898,Suporte para Notebook,Escritório,1032.91,2,567.13,Crédito,GO
2024-10-15,REQ101467,CLI5419,Cabo USB-C,Acessórios,55.91,3,34.07,Pix,PB
2024-10-15,REQ101839,CLI2860,Luminária LED,Casa,1114.62,2,855.01,Crédito,SE
2024-10-15,REQ102498,CLI3914,Capa de Celular,Acessórios,236.61,5,136.96,Crédito,TO
2024-10-15,REQ102735,CLI9325,Papel A4 500 fls,Escritório,792.61,2,530.63,Pix,CE
2024-10-16,REQ101963,CLI6289,Luminária LED,Casa,895.55,2,707.89,Crédito,ES
2024-10-16,REQ102323,CLI2459,Organizador de Mesa,Escritório,735.06,2,562.14,Pix,BA
2024-10-16,REQ102682,CLI8055,Fone de Ouvido Bluetooth,Acessórios,221.57,2,144.48,Crédito,SC
2024-10-17,REQ102268,CLI9468,Mesa de Centro,Casa,565.55,1,293.50,Crédito,PI
2024-10-17,REQ102332,CLI6987,Película de Vidro,Acessórios,147.23,5,77.86,Pix,PB
2024-10-18,REQ100087,CLI8311,Tablet iPad Air,Eletrônicos,6749.94,1,5293.08,Débito,AM
2024-10-18,REQ101947,CLI8389,Cafeteira Elétrica,Casa,238.56,1,129.72,Débito,MG
2024-10-19,REQ100052,CLI2765,Cabo USB-C,Acessórios,91.63,4,63.80,Pix,SE
2024-10-19,REQ100082,CLI5552,Console PlayStation 5,Eletrônicos,5934.64,2,4274.46,Pix,RR
2024-10-19,REQ102765,CLI1065,Organizador de Mesa,Escritório,666.85,2,399.83,Débito,BA
2024-10-20,REQ101584,CLI2016,Capa de Celular,Acessórios,58.07,3,35.38,Crédito,ES
2024-10-20,REQ101724,CLI8426,Cadeira Ergonômica,Escritório,744.38,1,557.01,Crédito,MA
2024-10-20,REQ102320,CLI1319,Mesa de Centro,Casa,417.90,1,226.97,Débito,RJ
2024-10-20,REQ102514,CLI9241,Película de Vidro,Acessórios,98.33,1,74.72,Débito,PE
2024-10-20,REQ102714,CLI2815,Película de Vidro,Acessórios,139.05,2,92.59,Crédito,MS
2024-10-20,REQ102848,CLI6650,Tablet iPad Air,Eletrônicos,5739.36,2,3517.08,Pix,MS
2024-10-21,REQ101085,CLI6119,Tablet iPad Air,Eletrônicos,5443.90,2,4143.25,Débito,RN
2024-10-21,REQ101150,CLI3364,Película de Vidro,Acessórios,102.59,5,60.21,Crédito,BA
2024-10-21,REQ102183,CLI8147,Teclado Mecânico,Informática,2940.68,1,1782.05,Crédito,TO
2024-10-22,REQ101180,CLI8149,Mesa de Centro,Casa,646.80,2,331.16,Crédito,ES
2024-10-22,REQ101281,CLI2377,Cabo USB-C,Acessórios,132.97,3,79.79,Pix,AM
2024-10-22,REQ102266,CLI2683,Cafeteira Elétrica,Casa,1198.46,1,890.86,Boleto,MT
2024-10-22,REQ102600,CLI2911,SSD 1TB,Informática,3647.78,2,2252.41,Pix,GO
2024-10-23,REQ100967,CLI3951,Mouse Gamer,Informática,1406.20,2,829.67,Pix,RR
2024-10-23,REQ101176,CLI9039,Carregador Portátil,Acessórios,123.74,4,94.64,Crédito,ES
2024-10-23,REQ101216,CLI6879,SSD 1TB,Informática,2102.18,2,1055.62,Boleto,SP
2024-10-23,REQ102031,CLI5855,Carregador Portátil,Acessórios,239.89,3,130.81,Débito,AC
2024-10-24,REQ100548,CLI7135,Carregador Portátil,Acessórios,138.89,5,70.55,Pix,DF
2024-10-24,REQ100865,CLI3194,Mouse Gamer,Informática,2531.37,1,1833.82,Pix,RS
2024-10-24,REQ101850,CLI4359,Cafeteira Elétrica,Casa,861.07,1,447.34,Crédito,PR
2024-10-24,REQ102257,CLI9921,Papel A4 500 fls,Escritório,293.29,1,188.66,Pix,AC
2024-10-25,REQ100612,CLI4229,"Smart TV 55""",Eletrônicos,3115.72,2,1995.68,Crédito,SE
2024-10-25,REQ100720,CLI8280,Capa de Celular,Acessórios,109.70,1,62.18,Pix,SE
2024-10-25,REQ102941,CLI7281,Capa de Celular,Acessórios,70.26,5,46.67,Crédito,RJ
2024-10-26,REQ100769,CLI9641,Carregador Portátil,Acessórios,60.08,2,37.55,Débito,PA
2024-10-26,REQ100847,CLI1545,Cabo USB-C,Acessórios,49.37,5,35.82,Pix,MS
2024-10-26,REQ101808,CLI4132,Cafeteira Elétrica,Casa,420.28,2,225.84,Pix,MG
2024-10-26,REQ101898,CLI1727,Smartphone Galaxy S23,Eletrônicos,3915.37,1,2280.92,Pix,GO
2024-10-27,REQ100848,CLI7370,Carregador Portátil,Acessórios,179.93,5,101.46,Pix,AL
2024-10-27,REQ101345,CLI9373,Suporte para Notebook,Escritório,952.82,2,638.06,Crédito,SC
2024-10-27,REQ101543,CLI3714,Notebook Dell Inspiron,Informática,1628.89,1,915.30,Boleto,MG
2024-10-27,REQ102012,CLI9953,Jogo de Panelas,Casa,393.27,1,262.73,Crédito,PA
2024-10-28,REQ100183,CLI3447,Mesa de Centro,Casa,817.74,2,564.08,Crédito,AM
2024-10-28,REQ101098,CLI7386,"Monitor 27""",Informática,3194.22,2,2495.83,Crédito,AM
2024-10-29,REQ100521,CLI5888,Fone de Ouvido Bluetooth,Acessórios,87.55,3,55.84,Crédito,AC
2024-10-29,REQ100551,CLI6605,Jogo de Panelas,Casa,165.39,2,88.28,Pix,RR
2024-10-29,REQ100855,CLI2750,Cadeira Ergonômica,Escritório,448.79,2,239.82,Crédito,AC
2024-10-29,REQ102379,CLI3255,Carregador Portátil,Acessórios,114.59,3,81.00,Crédito,PA
2024-10-30,REQ100834,CLI4247,Cabo USB-C,Acessórios,246.02,5,138.21,Crédito,MG
2024-10-30,REQ101938,CLI6027,Fone de Ouvido Bluetooth,Acessórios,159.50,5,99.12,Pix,TO
2024-10-30,REQ102128,CLI1613,Película de Vidro,Acessórios,151.48,5,89.93,Crédito,RN
2024-10-31,REQ100349,CLI1912,Luminária LED,Casa,554.99,1,340.15,Pix,AP
2024-10-31,REQ100479,CLI2231,Caneta Executiva,Escritório,1487.83,1,765.67,Pix,BA
2024-10-31,REQ101425,CLI3413,Carregador Portátil,Acessórios,201.41,4,155.92,Pix,AC
2024-10-31,REQ102157,CLI7080,Caneta Executiva,Escritório,563.55,2,334.73,Pix,MG
2024-10-31,REQ102464,CLI2874,Mouse Gamer,Informática,2136.64,1,1443.58,Pix,SE
2024-11-01,REQ100070,CLI7212,"Smart TV 55""",Eletrônicos,4029.63,1,2130.67,Pix,RN
2024-11-01,REQ100123,CLI8303,SSD 1TB,Informática,1465.46,1,923.91,Crédito,AM
2024-11-01,REQ100363,CLI2006,Jogo de Panelas,Casa,795.99,1,460.31,Pix,PR
2024-11-01,REQ100513,CLI9300,Capa de Celular,Acessórios,211.38,1,157.05,Pix,MG
2024-11-01,REQ100661,CLI3020,Caneta Executiva,Escritório,1232.23,1,847.95,Crédito,MA
2024-11-01,REQ100672,CLI6586,Mesa de Centro,Casa,687.93,2,361.09,Pix,PR
2024-11-01,REQ101072,CLI3992,Mesa de Centro,Casa,603.56,1,362.04,Crédito,RN
2024-11-01,REQ102020,CLI2093,Notebook Dell Inspiron,Informática,3059.38,2,2222.85,Pix,SP
2024-11-01,REQ102067,CLI8322,Fone de Ouvido Bluetooth,Acessórios,212.85,2,161.45,Pix,MS
2024-11-01,REQ102724,CLI8578,Organizador de Mesa,Escritório,831.95,2,627.75,Boleto,TO
2024-11-01,REQ102736,CLI9560,Organizador de Mesa,Escritório,424.75,1,214.37,Pix,AP
2024-11-02,REQ100392,CLI2219,Cabo USB-C,Acessórios,44.92,5,33.42,Crédito,AL
2024-11-02,REQ100409,CLI5549,Cadeira Ergonômica,Escritório,157.92,2,120.81,Crédito,SP
2024-11-02,REQ100839,CLI4825,Capa de Celular,Acessórios,59.41,2,33.11,Débito,SE
2024-11-02,REQ101130,CLI7838,"Monitor 27""",Informática,2171.64,1,1569.02,Crédito,MA
2024-11-02,REQ101357,CLI4356,Capa de Celular,Acessórios,85.69,2,66.73,Crédito,DF
2024-11-02,REQ101386,CLI5772,Luminária LED,Casa,930.91,1,502.74,Crédito,ES
2024-11-02,REQ101521,CLI9069,Capa de Celular,Acessórios,201.60,3,149.16,Débito,PR
2024-11-02,REQ101613,CLI3486,Capa de Celular,Acessórios,120.71,2,93.69,Crédito,AL
2024-11-02,REQ101849,CLI3812,Fone de Ouvido Bluetooth,Acessórios,163.71,2,128.47,Pix,MG
2024-11-02,REQ101874,CLI6519,Caneta Executiva,Escritório,1057.46,2,791.78,Crédito,TO
2024-11-02,REQ102122,CLI9107,Fone de Ouvido Bluetooth,Acessórios,232.63,1,125.90,Crédito,MG
2024-11-02,REQ102135,CLI7568,Cabo USB-C,Acessórios,29.75,3,23.29,Crédito,RN
2024-11-02,REQ102260,CLI5760,Fone de Ouvido Bluetooth,Acessórios,103.54,2,67.68,Pix,PB
2024-11-02,REQ102312,CLI3041,Tablet iPad Air,Eletrônicos,2778.59,2,2009.69,Pix,PB
2024-11-02,REQ102631,CLI2093,Jogo de Panelas,Casa,1013.97,2,614.19,Pix,SC
2024-11-03,REQ100303,CLI1385,Console PlayStation 5,Eletrônicos,4412.07,2,3464.33,Crédito,CE
2024-11-03,REQ100359,CLI9384,Mesa de Centro,Casa,483.05,2,267.21,Pix,MT
2024-11-03,REQ100677,CLI1979,Película de Vidro,Acessórios,185.94,3,112.89,Boleto,GO
2024-11-03,REQ100716,CLI5519,Suporte para Notebook,Escritório,915.51,1,625.65,Pix,ES
2024-11-03,REQ101045,CLI3287,Película de Vidro,Acessórios,89.98,1,45.37,Crédito,RJ
2024-11-03,REQ101342,CLI6233,iPhone 14,Eletrônicos,5220.12,2,3436.47,Crédito,AP
2024-11-03,REQ101530,CLI4137,"Smart TV 55""",Eletrônicos,4844.13,1,2949.93,Boleto,RS
2024-11-03,REQ101573,CLI4456,Capa de Celular,Acessórios,115.92,2,64.60,Pix,ES
2024-11-03,REQ101800,CLI6288,Fritadeira Air Fryer,Casa,549.55,2,275.75,Crédito,MG
2024-11-03,REQ102253,CLI9973,Fone de Ouvido Bluetooth,Acessórios,219.25,3,109.97,Pix,AL
2024-11-03,REQ102414,CLI2848,Carregador Portátil,Acessórios,32.71,3,22.15,Crédito,TO
2024-11-03,REQ102744,CLI3199,Película de Vidro,Acessórios,191.06,4,144.30,Crédito,DF
2024-11-04,REQ100212,CLI4367,Cadeira Ergonômica,Escritório,1317.49,2,1019.80,Débito,AM
2024-11-04,REQ100350,CLI7612,Smartphone Galaxy S23,Eletrônicos,2593.22,1,1744.41,Pix,AP
2024-11-04,REQ100887,CLI3566,Console PlayStation 5,Eletrônicos,4185.05,1,2169.50,Crédito,MA
2024-11-04,REQ101535,CLI3575,Mesa de Centro,Casa,82.57,2,65.86,Pix,MT
2024-11-04,REQ101736,CLI2945,Teclado Mecânico,Informática,2554.76,2,1749.47,Pix,DF
2024-11-04,REQ102029,CLI5757,Organizador de Mesa,Escritório,1003.81,1,673.24,Pix,PE
2024-11-04,REQ102242,CLI1616,Carregador Portátil,Acessórios,184.77,2,141.91,Crédito,PB
2024-11-05,REQ100114,CLI1855,Mesa de Centro,Casa,993.58,1,595.39,Pix,PI
2024-11-05,REQ100292,CLI9244,Mesa de Centro,Casa,923.49,2,501.72,Pix,AC
2024-11-05,REQ100386,CLI1376,Notebook Dell Inspiron,Informática,2287.38,1,1475.52,Crédito,DF
2024-11-05,REQ100840,CLI1823,Cabo USB-C,Acessórios,249.01,5,193.66,Crédito,AL
2024-11-05,REQ101156,CLI8896,Fone de Ouvido Bluetooth,Acessórios,70.43,1,49.28,Pix,MS
2024-11-05,REQ101510,CLI9256,Notebook Dell Inspiron,Informática,1421.26,1,816.13,Pix,PA
2024-11-05,REQ102244,CLI4999,Jogo de Panelas,Casa,1067.72,2,767.71,Pix,PI
2024-11-05,REQ102489,CLI1565,Cabo USB-C,Acessórios,154.15,1,89.90,Crédito,PI
2024-11-05,REQ102575,CLI4754,Mouse Gamer,Informática,2019.84,2,1170.36,Crédito,TO
2024-11-05,REQ102683,CLI1420,Luminária LED,Casa,749.71,1,458.25,Boleto,SC
2024-11-05,REQ102787,CLI4830,Capa de Celular,Acessórios,127.48,3,99.57,Pix,TO
